Categoria,Item,Valor
media_gastos_usuario,2067764 - mean,15789529.0
media_gastos_usuario,2075302,
media_gastos_usuario,2075302 - mean,2758197.0
media_gastos_usuario,2077362,
media_gastos_usuario,2077362 - mean,26336058.0
media_gastos_usuario,2081329,
media_gastos_usuario,2081329 - mean,73269539.0
media_gastos_usuario,2087489,
media_gastos_usuario,2087489 - mean,10785395.0
media_gastos_usuario,2094064,
media_gastos_usuario,2094064 - mean,19556586.0
media_gastos_usuario,2094913,
media_gastos_usuario,2094913 - mean,40498898.0
media_gastos_usuario,2095409,
media_gastos_usuario,2095409 - mean,7466173.0
media_gastos_usuario,2095883,
media_gastos_usuario,2095883 - mean,35360000.0
media_gastos_usuario,2096841,
media_gastos_usuario,2096841 - mean,15342332.0
media_gastos_usuario,2098701,
media_gastos_usuario,2098701 - mean,2510327.0
media_gastos_usuario,2099517,
media_gastos_usuario,2099517 - mean,329592.0
media_gastos_usuario,2106939,
media_gastos_usuario,2106939 - mean,56605965.0
media_gastos_usuario,2111951,
media_gastos_usuario,2111951 - mean,39405090.0
media_gastos_usuario,2118179,
media_gastos_usuario,2118179 - mean,18676472.0
media_gastos_usuario,2119973,
media_gastos_usuario,2119973 - mean,52523604.0
media_gastos_usuario,2120805,
media_gastos_usuario,2120805 - mean,9642432.0
media_gastos_usuario,2121154,
media_gastos_usuario,2121154 - mean,1234275.0
media_gastos_usuario,2135134,
media_gastos_usuario,2135134 - mean,56511756.0
media_gastos_usuario,2135391,
media_gastos_usuario,2135391 - mean,15316525.0
media_gastos_usuario,2137236,
media_gastos_usuario,2137236 - mean,46595835.0
media_gastos_usuario,2137387,
media_gastos_usuario,2137387 - mean,5935472.0
media_gastos_usuario,2141873,
media_gastos_usuario,2141873 - mean,14616770.0
media_gastos_usuario,2143683,
media_gastos_usuario,2143683 - mean,3743740.0
media_gastos_usuario,2146523,
media_gastos_usuario,2146523 - mean,34442496.0
media_gastos_usuario,2149543,
media_gastos_usuario,2149543 - mean,77267190.0
media_gastos_usuario,2156023,
media_gastos_usuario,2156023 - mean,67589445.0
media_gastos_usuario,2158078,
media_gastos_usuario,2158078 - mean,31809489.0
media_gastos_usuario,2188230,
media_gastos_usuario,2188230 - mean,66436996.0
media_gastos_usuario,2195681,
media_gastos_usuario,2195681 - mean,30288128.0
media_gastos_usuario,2201999,
media_gastos_usuario,2201999 - mean,1503600.0
media_gastos_usuario,2203523,
media_gastos_usuario,2203523 - mean,4919396.0
media_gastos_usuario,2207935,
media_gastos_usuario,2207935 - mean,3594852.0
media_gastos_usuario,2210731,
media_gastos_usuario,2210731 - mean,22097984.0
media_gastos_usuario,2211459,
media_gastos_usuario,2211459 - mean,24123000.0
media_gastos_usuario,2214289,
media_gastos_usuario,2214289 - mean,95273049.0
media_gastos_usuario,2215746,
media_gastos_usuario,2215746 - mean,32161110.0
media_gastos_usuario,2223216,
media_gastos_usuario,2223216 - mean,29567928.0
media_gastos_usuario,2227584,
media_gastos_usuario,2227584 - mean,20724000.0
media_gastos_usuario,2230377,
media_gastos_usuario,2230377 - mean,8397930.0
media_gastos_usuario,2235566,
media_gastos_usuario,2235566 - mean,45098520.0
media_gastos_usuario,2239197,
media_gastos_usuario,2239197 - mean,74201043.0
media_gastos_usuario,2239286,
media_gastos_usuario,2239286 - mean,30204924.0
media_gastos_usuario,2240299,
media_gastos_usuario,2240299 - mean,45842232.0
media_gastos_usuario,2243935,
media_gastos_usuario,2243935 - mean,51037065.0
media_gastos_usuario,2247559,
media_gastos_usuario,2247559 - mean,23290176.0
media_gastos_usuario,2249783,
media_gastos_usuario,2249783 - mean,31158186.0
media_gastos_usuario,2250033,
media_gastos_usuario,2250033 - mean,98337259.0
media_gastos_usuario,2260093,
media_gastos_usuario,2260093 - mean,293864.0
media_gastos_usuario,2262857,
media_gastos_usuario,2262857 - mean,27199752.0
media_gastos_usuario,2280208,
media_gastos_usuario,2280208 - mean,4701336.0
media_gastos_usuario,2287804,
media_gastos_usuario,2287804 - mean,5587719.0
media_gastos_usuario,2290017,
media_gastos_usuario,2290017 - mean,47615895.0
media_gastos_usuario,2291414,
media_gastos_usuario,2291414 - mean,17468800.0
media_gastos_usuario,2302449,
media_gastos_usuario,2302449 - mean,8907300.0
media_gastos_usuario,2304761,
media_gastos_usuario,2304761 - mean,13331844.0
media_gastos_usuario,2311229,
media_gastos_usuario,2311229 - mean,27067989.0
media_gastos_usuario,2314359,
media_gastos_usuario,2314359 - mean,8349552.0
media_gastos_usuario,2318802,
media_gastos_usuario,2318802 - mean,37908282.0
media_gastos_usuario,2325010,
media_gastos_usuario,2325010 - mean,3752171.0
media_gastos_usuario,2327399,
media_gastos_usuario,2327399 - mean,27588174.0
media_gastos_usuario,2330502,
media_gastos_usuario,2330502 - mean,7103838.0
media_gastos_usuario,2330871,
media_gastos_usuario,2330871 - mean,68476862.0
media_gastos_usuario,2332825,
media_gastos_usuario,2332825 - mean,59901196.0
media_gastos_usuario,2338299,
media_gastos_usuario,2338299 - mean,14846142.0
media_gastos_usuario,2344804,
media_gastos_usuario,2344804 - mean,45261895.0
media_gastos_usuario,2352657,
media_gastos_usuario,2352657 - mean,25697598.0
media_gastos_usuario,2353669,
media_gastos_usuario,2353669 - mean,61119450.0
media_gastos_usuario,2359539,
media_gastos_usuario,2359539 - mean,14503776.0
media_gastos_usuario,2360392,
media_gastos_usuario,2360392 - mean,23674671.0
media_gastos_usuario,2362965,
media_gastos_usuario,2362965 - mean,63947340.0
media_gastos_usuario,2367185,
media_gastos_usuario,2367185 - mean,45798924.0
media_gastos_usuario,2368882,
media_gastos_usuario,2368882 - mean,7820295.0
media_gastos_usuario,2374435,
media_gastos_usuario,2374435 - mean,5394411.0
media_gastos_usuario,2375675,
media_gastos_usuario,2375675 - mean,68386401.0
media_gastos_usuario,2376238,
media_gastos_usuario,2376238 - mean,62166660.0
media_gastos_usuario,2394460,
media_gastos_usuario,2394460 - mean,50060275.0
media_gastos_usuario,2397164,
media_gastos_usuario,2397164 - mean,48146208.0
media_gastos_usuario,2400276,
media_gastos_usuario,2400276 - mean,65971680.0
media_gastos_usuario,2410362,
media_gastos_usuario,2410362 - mean,40333909.0
media_gastos_usuario,2411733,
media_gastos_usuario,2411733 - mean,8780794.0
media_gastos_usuario,2418696,
media_gastos_usuario,2418696 - mean,72894696.0
media_gastos_usuario,2421807,
media_gastos_usuario,2421807 - mean,37219884.0
media_gastos_usuario,2422991,
media_gastos_usuario,2422991 - mean,10741283.0
media_gastos_usuario,2424928,
media_gastos_usuario,2424928 - mean,15237804.0
media_gastos_usuario,2428166,
media_gastos_usuario,2428166 - mean,55068741.0
media_gastos_usuario,2431289,
media_gastos_usuario,2431289 - mean,11279437.0
media_gastos_usuario,2436818,
media_gastos_usuario,2436818 - mean,10946159.0
media_gastos_usuario,2438491,
media_gastos_usuario,2438491 - mean,51701863.0
media_gastos_usuario,2439321,
media_gastos_usuario,2439321 - mean,11898807.0
media_gastos_usuario,2443359,
media_gastos_usuario,2443359 - mean,54466230.0
media_gastos_usuario,2444367,
media_gastos_usuario,2444367 - mean,18082692.0
media_gastos_usuario,2447266,
media_gastos_usuario,2447266 - mean,8440576.0
media_gastos_usuario,2454639,
media_gastos_usuario,2454639 - mean,16238845.0
media_gastos_usuario,2463202,
media_gastos_usuario,2463202 - mean,2142810.0
media_gastos_usuario,2464850,
media_gastos_usuario,2464850 - mean,17430886.0
media_gastos_usuario,2466183,
media_gastos_usuario,2466183 - mean,70338472.0
media_gastos_usuario,2471240,
media_gastos_usuario,2471240 - mean,6508179.0
media_gastos_usuario,2471539,
media_gastos_usuario,2471539 - mean,21984026.0
media_gastos_usuario,2481720,
media_gastos_usuario,2481720 - mean,17068545.0
media_gastos_usuario,2483844,
media_gastos_usuario,2483844 - mean,1629807.0
media_gastos_usuario,2486687,
media_gastos_usuario,2486687 - mean,53914118.0
media_gastos_usuario,2490156,
media_gastos_usuario,2490156 - mean,42268734.0
media_gastos_usuario,2490994,
media_gastos_usuario,2490994 - mean,57304324.0
media_gastos_usuario,2493618,
media_gastos_usuario,2493618 - mean,3349313.0
media_gastos_usuario,2497717,
media_gastos_usuario,2497717 - mean,38517585.0
media_gastos_usuario,2500366,
media_gastos_usuario,2500366 - mean,34311147.0
media_gastos_usuario,2501427,
media_gastos_usuario,2501427 - mean,74450038.0
media_gastos_usuario,2501517,
media_gastos_usuario,2501517 - mean,19298140.0
media_gastos_usuario,2503195,
media_gastos_usuario,2503195 - mean,5907122.0
media_gastos_usuario,2507757,
media_gastos_usuario,2507757 - mean,37407342.0
media_gastos_usuario,2512470,
media_gastos_usuario,2512470 - mean,17692139.0
media_gastos_usuario,2514646,
media_gastos_usuario,2514646 - mean,1746680.0
media_gastos_usuario,2520642,
media_gastos_usuario,2520642 - mean,73559654.0
media_gastos_usuario,2520764,
media_gastos_usuario,2520764 - mean,15176312.0
media_gastos_usuario,2524274,
media_gastos_usuario,2524274 - mean,3789657.0
media_gastos_usuario,2530248,
media_gastos_usuario,2530248 - mean,20904950.0
media_gastos_usuario,2531714,
media_gastos_usuario,2531714 - mean,26539284.0
media_gastos_usuario,2532513,
media_gastos_usuario,2532513 - mean,36668434.0
media_gastos_usuario,2534887,
media_gastos_usuario,2534887 - mean,21155244.0
media_gastos_usuario,2554366,
media_gastos_usuario,2554366 - mean,27848940.0
media_gastos_usuario,2557367,
media_gastos_usuario,2557367 - mean,10285629.0
media_gastos_usuario,2557887,
media_gastos_usuario,2557887 - mean,52336854.0
media_gastos_usuario,2563216,
media_gastos_usuario,2563216 - mean,16858896.0
media_gastos_usuario,2568078,
media_gastos_usuario,2568078 - mean,18490356.0
media_gastos_usuario,2569344,
media_gastos_usuario,2569344 - mean,24986176.0
media_gastos_usuario,2570229,
media_gastos_usuario,2570229 - mean,6236560.0
media_gastos_usuario,2571022,
media_gastos_usuario,2571022 - mean,9251264.0
media_gastos_usuario,2574905,
media_gastos_usuario,2574905 - mean,55961760.0
media_gastos_usuario,2581004,
media_gastos_usuario,2581004 - mean,14514727.0
media_gastos_usuario,2582073,
media_gastos_usuario,2582073 - mean,33885417.0
media_gastos_usuario,2583097,
media_gastos_usuario,2583097 - mean,5076890.0
media_gastos_usuario,2583111,
media_gastos_usuario,2583111 - mean,42154560.0
media_gastos_usuario,2589488,
media_gastos_usuario,2589488 - mean,28687531.0
media_gastos_usuario,2592228,
media_gastos_usuario,2592228 - mean,3514556.0
media_gastos_usuario,2605382,
media_gastos_usuario,2605382 - mean,27708997.0
media_gastos_usuario,2611575,
media_gastos_usuario,2611575 - mean,6998754.0
media_gastos_usuario,2612812,
media_gastos_usuario,2612812 - mean,10891500.0
media_gastos_usuario,2616620,
media_gastos_usuario,2616620 - mean,1145910.0
media_gastos_usuario,2619466,
media_gastos_usuario,2619466 - mean,85415924.0
media_gastos_usuario,2619807,
media_gastos_usuario,2619807 - mean,25604176.0
media_gastos_usuario,2621762,
media_gastos_usuario,2621762 - mean,17557020.0
media_gastos_usuario,2629697,
media_gastos_usuario,2629697 - mean,13860315.0
media_gastos_usuario,2639534,
media_gastos_usuario,2639534 - mean,7500272.0
media_gastos_usuario,2643620,
media_gastos_usuario,2643620 - mean,1717443.0
media_gastos_usuario,2644042,
media_gastos_usuario,2644042 - mean,5205616.0
media_gastos_usuario,2657468,
media_gastos_usuario,2657468 - mean,9390562.0
media_gastos_usuario,2678543,
media_gastos_usuario,2678543 - mean,43360398.0
media_gastos_usuario,2689161,
media_gastos_usuario,2689161 - mean,294264.0
media_gastos_usuario,2692119,
media_gastos_usuario,2692119 - mean,74874870.0
media_gastos_usuario,2701571,
media_gastos_usuario,2701571 - mean,13851465.0
media_gastos_usuario,2703842,
media_gastos_usuario,2703842 - mean,10530852.0
media_gastos_usuario,2709119,
media_gastos_usuario,2709119 - mean,1205008.0
media_gastos_usuario,2721293,
media_gastos_usuario,2721293 - mean,24255935.0
media_gastos_usuario,2725310,
media_gastos_usuario,2725310 - mean,69962320.0
media_gastos_usuario,2735976,
media_gastos_usuario,2735976 - mean,53344060.0
media_gastos_usuario,2740529,
media_gastos_usuario,2740529 - mean,38304000.0
media_gastos_usuario,2753303,
media_gastos_usuario,2753303 - mean,21207459.0
media_gastos_usuario,2754492,
media_gastos_usuario,2754492 - mean,82422000.0
media_gastos_usuario,2755551,
media_gastos_usuario,2755551 - mean,14999381.0
media_gastos_usuario,2757331,
media_gastos_usuario,2757331 - mean,43675707.0
media_gastos_usuario,2757674,
media_gastos_usuario,2757674 - mean,9785399.0
media_gastos_usuario,2764463,
media_gastos_usuario,2764463 - mean,47754543.0
media_gastos_usuario,2764868,
media_gastos_usuario,2764868 - mean,5423388.0
media_gastos_usuario,2765480,
media_gastos_usuario,2765480 - mean,35110218.0
media_gastos_usuario,2766253,
media_gastos_usuario,2766253 - mean,18812970.0
media_gastos_usuario,2775327,
media_gastos_usuario,2775327 - mean,43563788.0
media_gastos_usuario,2776921,
media_gastos_usuario,2776921 - mean,33257484.0
media_gastos_usuario,2784538,
media_gastos_usuario,2784538 - mean,32986394.0
media_gastos_usuario,2787442,
media_gastos_usuario,2787442 - mean,407330.0
media_gastos_usuario,2793589,
media_gastos_usuario,2793589 - mean,14940612.0
media_gastos_usuario,2794127,
media_gastos_usuario,2794127 - mean,38711040.0
media_gastos_usuario,2804313,
media_gastos_usuario,2804313 - mean,2457246.0
media_gastos_usuario,2811052,
media_gastos_usuario,2811052 - mean,50318631.0
media_gastos_usuario,2812539,
media_gastos_usuario,2812539 - mean,20442345.0
media_gastos_usuario,2815268,
media_gastos_usuario,2815268 - mean,7708609.0
media_gastos_usuario,2820764,
media_gastos_usuario,2820764 - mean,26108670.0
media_gastos_usuario,2823920,
media_gastos_usuario,2823920 - mean,18365130.0
media_gastos_usuario,2826859,
media_gastos_usuario,2826859 - mean,10561220.0
media_gastos_usuario,2843665,
media_gastos_usuario,2843665 - mean,7004400.0
media_gastos_usuario,2848540,
media_gastos_usuario,2848540 - mean,55442865.0
media_gastos_usuario,2849307,
media_gastos_usuario,2849307 - mean,4195099.0
media_gastos_usuario,2855342,
media_gastos_usuario,2855342 - mean,3328200.0
media_gastos_usuario,2856904,
media_gastos_usuario,2856904 - mean,27733104.0
media_gastos_usuario,2862706,
media_gastos_usuario,2862706 - mean,2429268.0
media_gastos_usuario,2864790,
media_gastos_usuario,2864790 - mean,26302536.0
media_gastos_usuario,2876793,
media_gastos_usuario,2876793 - mean,61285160.0
media_gastos_usuario,2880005,
media_gastos_usuario,2880005 - mean,47047658.0
media_gastos_usuario,2882103,
media_gastos_usuario,2882103 - mean,380550.0
media_gastos_usuario,2893877,
media_gastos_usuario,2893877 - mean,8770760.0
media_gastos_usuario,2900176,
media_gastos_usuario,2900176 - mean,40395960.0
media_gastos_usuario,2908886,
media_gastos_usuario,2908886 - mean,10379308.0
media_gastos_usuario,2929796,
media_gastos_usuario,2929796 - mean,20990172.0
media_gastos_usuario,2931989,
media_gastos_usuario,2931989 - mean,62409248.0
media_gastos_usuario,2933228,
media_gastos_usuario,2933228 - mean,793110.0
media_gastos_usuario,2933914,
media_gastos_usuario,2933914 - mean,4083148.0
media_gastos_usuario,2934784,
media_gastos_usuario,2934784 - mean,62611100.0
media_gastos_usuario,2935051,
media_gastos_usuario,2935051 - mean,38292372.0
media_gastos_usuario,2942681,
media_gastos_usuario,2942681 - mean,1411344.0
media_gastos_usuario,2946224,
media_gastos_usuario,2946224 - mean,14037536.0
media_gastos_usuario,2951504,
media_gastos_usuario,2951504 - mean,12795072.0
media_gastos_usuario,2952597,
media_gastos_usuario,2952597 - mean,33550624.0
media_gastos_usuario,2957266,
media_gastos_usuario,2957266 - mean,19910892.0
media_gastos_usuario,2958072,
media_gastos_usuario,2958072 - mean,37337508.0
media_gastos_usuario,2964817,
media_gastos_usuario,2964817 - mean,5021018.0
media_gastos_usuario,2967417,
media_gastos_usuario,2967417 - mean,3774438.0
media_gastos_usuario,2977324,
media_gastos_usuario,2977324 - mean,20427978.0
media_gastos_usuario,2982277,
media_gastos_usuario,2982277 - mean,51841698.0
media_gastos_usuario,2986856,
media_gastos_usuario,2986856 - mean,2314992.0
media_gastos_usuario,2988245,
media_gastos_usuario,2988245 - mean,15818484.0
media_gastos_usuario,2993440,
media_gastos_usuario,2993440 - mean,5842202.0
media_gastos_usuario,2993902,
media_gastos_usuario,2993902 - mean,13369122.0
media_gastos_usuario,2995136,
media_gastos_usuario,2995136 - mean,82665747.0
media_gastos_usuario,2997665,
media_gastos_usuario,2997665 - mean,6945152.0
media_gastos_usuario,3001763,
media_gastos_usuario,3001763 - mean,18054391.0
media_gastos_usuario,3006908,
media_gastos_usuario,3006908 - mean,13334370.0
media_gastos_usuario,3017565,
media_gastos_usuario,3017565 - mean,30534660.0
media_gastos_usuario,3018932,
media_gastos_usuario,3018932 - mean,30952490.0
media_gastos_usuario,3019350,
media_gastos_usuario,3019350 - mean,40139260.0
media_gastos_usuario,3022315,
media_gastos_usuario,3022315 - mean,23643424.0
media_gastos_usuario,3024260,
media_gastos_usuario,3024260 - mean,13741000.0
media_gastos_usuario,3026720,
media_gastos_usuario,3026720 - mean,21460905.0
media_gastos_usuario,3028086,
media_gastos_usuario,3028086 - mean,42087115.0
media_gastos_usuario,3028245,
media_gastos_usuario,3028245 - mean,65236424.0
media_gastos_usuario,3033279,
media_gastos_usuario,3033279 - mean,23225634.0
